work_year,experience_level_encoded,company_size_encoded,remote_ratio,job_Data_Engineer,job_Data_Scientist,job_ML_AI_Engineer,job_Manager_Lead,job_Other,salary_in_usd
2023,1,1,0,0,0,0,0,0,90000
2024,1,1,100,0,0,0,0,1,140600
2024,2,1,0,0,1,0,0,0,205850
2025,2,2,0,1,0,0,0,0,202800
2024,2,1,0,0,0,0,1,0,124200
2024,2,1,100,1,0,0,0,0,196350
2022,2,1,0,0,1,0,0,0,180000
2024,1,1,0,1,0,0,0,0,46500
2023,2,1,100,0,0,0,0,0,119200
2025,2,1,0,0,1,0,0,0,221000
2024,2,2,0,1,0,0,0,0,212800
2025,2,1,100,1,0,0,0,0,318000
2024,2,1,100,1,0,0,0,0,115700
2024,1,1,0,0,1,0,0,0,97125
2024,1,1,0,0,0,0,1,0,102000
2024,1,1,0,1,0,0,0,0,157550
2024,1,1,0,0,0,0,1,0,182614
2025,2,1,100,1,0,0,0,0,115000
2024,1,1,0,0,0,0,1,0,530000
2024,1,1,0,0,0,0,1,0,212000
2025,2,1,100,1,0,0,0,0,120000
2025,1,1,0,0,0,0,0,0,84100
2024,1,1,0,0,1,0,0,0,198800
2023,2,1,0,0,0,0,0,1,146600
2025,2,1,100,0,0,0,0,0,112188
2025,1,1,100,1,0,0,0,0,153700
2023,2,1,100,0,1,0,0,0,230000
2023,1,1,0,0,0,0,0,0,55000
2025,2,1,0,0,0,0,1,0,114000
2024,0,1,100,0,0,0,0,0,83000
2025,0,1,0,1,0,0,0,0,55604
2024,1,1,100,1,0,0,0,0,183800
2024,1,1,0,1,0,0,0,0,175800
2024,0,1,100,0,0,0,0,0,96250
2024,0,1,0,1,0,0,0,0,124800
2024,2,1,0,1,0,0,0,0,255000
2025,2,1,100,0,1,0,0,0,223300
2025,1,1,0,0,1,0,0,0,130800
2024,3,1,100,0,0,0,0,0,150000
2024,2,1,0,0,0,1,0,0,188645
2025,1,1,0,0,0,0,0,0,62300
2025,2,1,0,1,0,0,0,0,84571
2024,2,1,0,0,0,0,1,0,123500
2024,1,1,0,1,0,0,0,0,86700
2024,0,1,100,0,0,0,0,0,139360
2025,2,1,0,0,0,0,1,0,295000
2025,1,1,0,0,0,0,0,1,50000
2024,1,1,0,1,0,0,0,0,145000
2024,2,1,100,1,0,0,0,0,324000
2024,2,1,0,1,0,0,0,0,114400
2023,2,1,0,0,0,0,1,0,204500
2025,2,1,100,1,0,0,0,0,205000
2025,2,1,0,1,0,0,0,0,78022
2025,1,1,0,1,0,0,0,0,208800
2024,2,1,100,0,1,0,0,0,143750
2024,2,1,0,0,0,0,0,1,111400
2024,0,1,0,1,0,0,0,0,180000
2023,2,1,0,0,1,0,0,0,170000
2025,2,1,0,0,1,0,0,0,193000
2025,2,1,0,0,0,0,0,0,165400
2025,1,1,100,1,0,0,0,0,130000
2025,1,1,0,1,0,0,0,0,205500
2024,2,1,0,1,0,0,0,0,158500
2024,2,1,0,1,0,0,0,0,110100
2023,1,1,0,0,1,0,0,0,102927
2023,1,1,100,1,0,0,0,0,110736
2024,0,1,0,0,0,0,0,0,85500
2025,1,1,0,0,1,0,0,0,64000
2025,2,1,100,0,1,0,0,0,142803
2024,2,1,100,0,0,0,0,1,182800
2023,2,1,100,1,0,0,0,0,154000
2025,2,1,0,1,0,0,0,0,179442
2024,1,1,100,0,0,0,1,0,36000
2025,2,1,0,0,0,0,0,0,79100
2024,2,1,0,1,0,0,0,0,178100
2024,2,1,0,1,0,0,0,0,110000
2024,2,1,0,1,0,0,0,0,118450
2024,1,1,0,0,0,0,0,1,136000
2025,2,1,0,1,0,0,0,0,259200
2023,2,1,100,0,1,0,0,0,209450
2024,2,1,0,0,1,0,0,0,88000
2023,1,1,0,0,1,0,0,0,144500
2025,1,2,0,0,0,0,1,0,128600
2024,1,1,0,1,0,0,0,0,195000
2024,2,1,0,0,0,0,0,0,103920
2025,2,2,0,0,0,0,1,0,231400
2024,2,1,100,1,0,0,0,0,165200
2024,2,1,0,0,0,0,0,1,159120
2024,2,1,0,0,0,0,0,0,80000
2024,2,1,0,1,0,0,0,0,75000
2024,2,1,100,0,0,0,0,1,142800
2025,1,1,0,1,0,0,0,0,88452
2025,2,1,100,1,0,0,0,0,168152
2025,2,1,100,1,0,0,0,0,180000
2024,2,1,0,1,0,0,0,0,96200
2024,2,1,100,0,0,0,1,0,214560
2025,2,1,100,0,0,0,1,0,335720
2024,3,1,100,0,0,0,0,1,130000
2025,2,1,0,1,0,0,0,0,226000
2024,2,1,0,0,1,0,0,0,148000
2024,1,1,0,0,0,0,0,1,89861
2024,2,1,0,0,0,0,0,1,165384
2025,3,1,0,0,0,0,1,0,208810
2024,2,1,0,1,0,0,0,0,130000
2025,2,1,100,1,0,0,0,0,178500
2024,2,1,0,0,0,0,1,0,152100
2025,2,1,0,1,0,0,0,0,378700
2025,0,1,0,0,0,0,0,1,150400
2025,1,1,0,1,0,0,0,0,122400
2025,0,1,0,0,1,0,0,0,72000
2025,2,1,100,0,0,0,0,1,130000
2024,2,1,0,1,0,0,0,0,193880
2025,1,1,0,1,0,0,0,0,150043
2024,1,1,0,1,0,0,0,0,174000
2025,2,1,0,0,0,0,0,0,156000
2024,1,1,100,0,0,0,0,1,59500
2025,0,1,0,0,1,0,0,0,54126
2024,2,1,100,0,0,0,0,0,88858
2024,1,1,0,1,0,0,0,0,112500
2022,1,1,0,0,0,0,0,0,150000
2025,1,1,0,0,1,0,0,0,178100
2025,1,2,0,0,0,0,1,0,231400
2023,1,1,0,0,1,0,0,0,79350
2024,1,1,0,1,0,0,0,0,129200
2025,2,1,0,1,0,0,0,0,244950
2025,1,1,0,1,0,0,0,0,114354
2024,1,1,0,1,0,0,0,0,129200
2024,3,1,0,1,0,0,0,0,312287
2024,1,1,0,0,0,0,0,1,87000
2024,0,1,0,0,0,0,0,0,87500
2024,1,1,0,1,0,0,0,0,140000
2024,0,1,0,0,0,0,0,0,145000
2025,1,1,0,1,0,0,0,0,148700
2024,1,1,0,0,0,0,0,0,119000
2024,1,1,0,0,1,0,0,0,112500
2024,1,1,0,0,0,0,1,0,167700
2025,2,1,0,1,0,0,0,0,145000
2025,2,1,0,0,0,0,0,0,88430
2024,2,1,0,0,0,0,0,1,236000
2024,1,1,0,0,1,0,0,0,180000
2025,2,1,0,0,0,0,1,0,140670
2024,1,1,0,1,0,0,0,0,185000
2024,1,1,0,0,0,0,0,1,81000
2025,2,1,0,0,0,0,1,0,327750
2025,2,1,0,1,0,0,0,0,229200
2024,2,1,0,1,0,0,0,0,345000
2024,2,1,0,1,0,0,0,0,159000
2023,2,1,100,1,0,0,0,0,235000
2024,1,1,0,0,1,0,0,0,208800
2021,2,1,100,0,1,0,0,0,105000
2024,2,1,0,1,0,0,0,0,107730
2024,2,1,0,1,0,0,0,0,183600
2025,2,1,0,0,1,0,0,0,201300
2025,2,1,100,1,0,0,0,0,170000
2024,2,1,0,1,0,0,0,0,315000
2023,1,1,0,0,0,0,0,0,133000
2024,2,1,100,1,0,0,0,0,210000
2025,3,1,0,0,0,0,0,1,164780
2025,1,1,0,1,0,0,0,0,160000
2025,2,1,0,1,0,0,0,0,270000
2025,1,1,0,1,0,0,0,0,71300
2024,2,1,100,1,0,0,0,0,209000
2025,2,1,0,1,0,0,0,0,135000
2024,2,1,100,0,0,0,0,0,170000
2025,1,1,0,1,0,0,0,0,107000
2025,1,1,0,1,0,0,0,0,50000
2025,2,1,0,0,0,0,0,1,156900
2024,2,1,0,1,0,0,0,0,75000
2025,1,1,0,1,0,0,0,0,192000
2024,2,1,100,1,0,0,0,0,167047
2025,2,1,0,1,0,0,0,0,297600
2020,0,2,100,0,0,0,0,0,100000
2023,2,1,0,0,0,0,0,0,93918
2024,2,1,100,0,0,0,0,0,97200
2025,0,1,0,0,1,0,0,0,81300
2024,1,1,0,0,0,0,0,1,154000
2024,2,1,0,0,1,0,0,0,186000
2025,1,1,0,1,0,0,0,0,216000
2024,1,1,0,0,1,0,0,0,88888
2024,2,1,0,0,0,0,0,1,75000
2024,2,1,100,0,0,0,1,0,97870
2025,2,1,0,0,0,0,0,1,41684
2024,1,1,0,1,0,0,0,0,153216
2024,2,1,0,1,0,0,0,0,155300
2025,2,1,0,0,0,0,0,0,120000
2025,0,1,0,0,0,0,0,0,29473
2025,2,1,0,1,0,0,0,0,129935
2024,2,1,0,0,1,0,0,0,312200
2024,1,1,0,1,0,0,0,0,182000
2025,2,1,0,0,0,0,0,0,82512
2024,2,1,100,1,0,0,0,0,136675
2025,2,1,0,1,0,0,0,0,236900
2022,2,1,100,0,0,0,0,0,60000
2024,2,1,0,1,0,0,0,0,265000
2023,2,1,0,0,1,0,0,0,182000
2024,1,1,100,1,0,0,0,0,93704
2023,3,1,0,1,0,0,0,0,145000
2024,0,1,0,0,0,0,0,0,159850
2025,1,1,100,1,0,0,0,0,110600
2025,2,1,100,0,0,0,0,0,77868
2023,1,1,100,0,1,0,0,0,205000
2024,1,1,0,1,0,0,0,0,114750
2024,1,1,0,1,0,0,0,0,131000
2024,2,1,0,0,0,0,0,1,175800
2024,2,1,100,0,1,0,0,0,130000
2024,2,1,0,0,0,0,0,1,219100
2025,1,1,0,0,0,0,0,0,76500
2025,2,1,0,1,0,0,0,0,210000
2025,2,1,0,1,0,0,0,0,140920
2024,1,1,0,0,0,0,0,1,61110
2023,2,1,0,1,0,0,0,0,342810
2024,2,1,100,0,1,0,0,0,106371
2024,2,1,0,0,1,0,0,0,144600
2024,1,1,0,0,0,0,0,0,75000
2024,2,1,0,1,0,0,0,0,323400
2024,2,1,0,1,0,0,0,0,109200
2023,2,1,0,0,1,0,0,0,159300
2024,2,1,0,1,0,0,0,0,207900
2025,1,1,0,0,0,0,0,0,55530
2024,2,1,100,0,1,0,0,0,143200
2024,0,1,0,1,0,0,0,0,250000
2025,2,1,0,1,0,0,0,0,263160
2024,2,1,0,0,1,0,0,0,72000
2025,0,1,0,1,0,0,0,0,54600
2025,2,1,0,1,0,0,0,0,95680
2024,2,1,100,1,0,0,0,0,196000
2025,1,1,100,0,0,0,0,1,28421
2024,1,1,0,0,0,0,0,0,58219
2023,1,1,100,0,1,0,0,0,100000
2024,2,1,0,0,0,0,0,1,173000
2024,3,1,0,0,0,0,0,1,100000
2024,2,1,0,0,0,0,0,0,64000
2024,1,1,0,0,1,0,0,0,332000
2024,2,1,0,1,0,0,0,0,372900
2024,1,1,0,0,0,0,0,1,62000
2024,2,1,0,0,0,0,0,0,163116
2023,3,1,0,0,1,0,0,0,258750
2025,0,1,0,1,0,0,0,0,88000
2025,2,1,100,0,0,0,1,0,133195
2024,2,1,0,0,0,0,1,0,212000
2024,2,1,0,0,0,0,0,1,220000
2024,2,1,0,1,0,0,0,0,400838
2025,2,1,100,0,0,0,0,0,39966
2024,2,1,0,0,0,0,0,0,99800
2024,1,1,0,1,0,0,0,0,139577
2024,2,1,100,0,1,0,0,0,66666
2025,2,1,0,0,1,0,0,0,116000
2025,1,1,100,0,1,0,0,0,62800
2025,2,1,0,1,0,0,0,0,133784
2025,2,1,0,1,0,0,0,0,163977
2024,2,1,0,1,0,0,0,0,48000
2024,2,1,0,1,0,0,0,0,220000
2024,2,1,0,0,0,0,0,0,96750
2024,1,1,0,0,1,0,0,0,177000
2024,2,2,0,1,0,0,0,0,192300
2024,1,1,0,0,0,0,0,0,101080
2024,1,1,0,1,0,0,0,0,193200
2024,2,1,0,1,0,0,0,0,145990
2025,0,1,100,0,0,0,0,0,57500
2024,1,1,0,0,1,0,0,0,77350
2024,2,1,100,1,0,0,0,0,130000
2025,1,1,0,0,0,0,1,0,212000
2024,2,1,0,0,1,0,0,0,130100
2023,2,1,100,0,1,0,0,0,133000
2024,2,1,0,1,0,0,0,0,222634
2024,1,1,0,1,0,0,0,0,107925
2025,2,1,0,1,0,0,0,0,79000
2024,2,1,100,1,0,0,0,0,155000
2024,2,1,100,0,1,0,0,0,123800
2024,2,1,0,0,0,0,1,0,117300
2024,2,1,0,1,0,0,0,0,293800
2025,0,1,0,0,0,0,0,0,110073
2020,0,1,0,0,1,0,0,0,39916
2024,2,1,100,1,0,0,0,0,134000
2025,3,1,0,0,1,0,0,0,253950
2025,1,1,100,1,0,0,0,0,80770
2025,1,1,100,0,0,0,0,1,203000
2024,1,1,100,1,0,0,0,0,116600
2025,2,1,0,1,0,0,0,0,84600
2024,0,1,0,0,0,0,0,0,40000
2024,1,2,0,0,1,0,0,0,120715
2024,2,1,0,0,0,0,1,0,70000
2024,2,1,0,0,0,0,1,0,84600
2024,2,1,0,1,0,0,0,0,86320
2024,1,1,0,1,0,0,0,0,436848
2024,2,1,0,0,0,0,0,0,129700
2024,2,1,0,0,0,0,1,0,181000
2025,1,1,0,1,0,0,0,0,80449
2024,0,1,0,0,0,0,0,0,38000
2025,2,1,0,0,0,0,1,0,165000
2025,0,1,0,1,0,0,0,0,102000
2024,0,1,0,0,0,0,0,0,63336
2024,0,1,100,0,0,0,0,1,59100
2025,2,1,0,1,0,0,0,0,222480
2024,3,1,100,1,0,0,0,0,185000
2024,2,1,100,1,0,0,0,0,175000
2024,2,1,0,0,0,0,0,0,200000
2024,2,1,0,0,1,0,0,0,197500
2024,2,1,0,0,0,0,0,0,91260
2025,2,1,0,0,0,0,0,0,106000
2025,1,1,0,1,0,0,0,0,227950
2025,2,1,0,0,0,0,1,0,125000
2025,2,1,0,0,0,0,1,0,118300
2025,1,1,0,0,1,0,0,0,79654
2024,1,1,0,1,0,0,0,0,154000
2022,2,1,100,0,1,0,0,0,165220
2025,0,1,0,0,0,0,0,0,93000
2025,2,1,100,0,0,0,0,0,110000
2024,2,1,0,1,0,0,0,0,212500
2024,2,1,0,0,0,0,1,0,141418
2023,1,1,100,1,0,0,0,0,110000
2025,2,1,100,1,0,0,0,0,229500
2023,3,1,0,0,0,0,0,0,170000
2024,1,1,0,0,1,0,0,0,129000
2025,0,1,0,1,0,0,0,0,356500
2024,0,1,0,0,0,0,0,0,57300
2024,2,1,0,0,0,0,0,1,130000
2025,3,1,0,0,0,0,0,0,150000
2025,1,1,100,1,0,0,0,0,138000
2023,1,1,0,0,1,0,0,0,80000
2023,2,1,100,0,0,0,0,0,185100
2024,0,1,100,0,1,0,0,0,83200
2025,0,1,0,0,0,0,0,0,28000
2024,0,1,0,0,0,0,0,0,71864
2023,2,1,0,1,0,0,0,0,225300
2024,2,1,0,1,0,0,0,0,118976
2024,1,1,100,0,0,0,0,1,68500
2024,2,1,0,1,0,0,0,0,172000
2024,2,1,0,1,0,0,0,0,100900
2024,2,1,0,1,0,0,0,0,107500
2025,1,1,0,1,0,0,0,0,67857
2025,2,1,0,0,1,0,0,0,250200
2024,1,1,100,1,0,0,0,0,213000
2024,1,1,100,0,0,0,0,0,98900
2024,1,1,0,1,0,0,0,0,154500
2024,2,1,100,0,0,0,0,1,147500
2025,2,1,0,0,1,0,0,0,150000
2024,1,1,0,1,0,0,0,0,138900
2024,2,1,0,0,0,0,0,0,107000
2025,1,1,100,0,0,0,1,0,199000
2024,2,1,0,0,0,0,0,1,175000
2024,1,1,100,0,1,0,0,0,173040
2024,2,1,0,0,0,0,1,0,300000
2024,2,1,0,0,1,0,0,0,138911
2025,2,1,0,1,0,0,0,0,204000
2024,1,1,0,1,0,0,0,0,216429
2024,1,1,0,0,0,0,0,0,197412
2025,2,1,100,1,0,0,0,0,136200
2024,1,1,100,1,0,0,0,0,110000
2025,1,1,0,1,0,0,0,0,150000
2025,1,1,0,0,0,0,0,1,50632
2025,0,1,0,0,0,0,0,1,86825
2025,2,1,0,1,0,0,0,0,225000
2024,1,1,0,1,0,0,0,0,105060
2025,0,1,100,1,0,0,0,0,119200
2024,1,1,0,1,0,0,0,0,168000
2025,3,1,0,0,0,0,1,0,218760
2025,2,1,0,1,0,0,0,0,191265
2025,2,1,0,1,0,0,0,0,163000
2024,1,1,0,0,1,0,0,0,218500
2025,2,1,0,0,1,0,0,0,155000
2025,1,1,0,1,0,0,0,0,75456
2024,0,1,100,0,1,0,0,0,76100
2025,2,1,0,1,0,0,0,0,217000
2024,2,1,100,1,0,0,0,0,151300
2023,2,1,0,0,0,0,0,0,120350
2025,1,1,0,0,0,0,0,0,80170
2025,2,1,0,0,1,0,0,0,320000
2024,2,1,100,0,1,0,0,0,275000
2024,3,1,0,1,0,0,0,0,167000
2024,2,1,0,1,0,0,0,0,60900
2025,1,1,0,1,0,0,0,0,73700
2024,2,1,0,0,1,0,0,0,141200
2025,1,1,0,1,0,0,0,0,225000
2024,1,1,0,0,0,0,0,1,50308
2023,2,1,100,1,0,0,0,0,210000
2024,1,1,0,1,0,0,0,0,195200
2025,0,1,100,0,0,0,0,1,65000
2023,0,1,100,1,0,0,0,0,126000
2024,1,1,100,0,0,0,1,0,299000
2024,2,1,0,1,0,0,0,0,250200
2024,1,1,0,1,0,0,0,0,113500
2023,2,1,0,1,0,0,0,0,179820
2024,1,1,0,1,0,0,0,0,276000
2023,3,1,100,0,0,0,0,0,160000
2025,1,1,0,0,0,0,0,1,60759
2023,0,1,0,0,1,0,0,0,250800
2024,2,1,0,0,0,0,1,0,177886
2024,1,1,0,0,0,0,0,1,100000
2024,2,1,100,1,0,0,0,0,140000
2024,1,1,100,0,0,0,1,0,115000
2025,1,1,0,0,0,0,1,0,204000
2024,1,1,0,1,0,0,0,0,250000
2024,0,1,0,1,0,0,0,0,111250
2024,2,1,0,0,1,0,0,0,419750
2024,2,1,0,0,1,0,0,0,220000
2025,1,1,0,0,0,0,0,1,70000
2025,1,1,0,0,0,0,0,1,170000
2025,2,1,0,0,0,0,0,0,140000
2024,1,1,0,0,0,0,1,0,246400
2024,2,1,0,1,0,0,0,0,168300
2023,1,1,100,0,0,0,0,0,65100
2024,2,1,100,0,0,0,1,0,141700
2024,1,1,0,0,0,0,1,0,107997
2024,1,1,0,0,0,0,1,0,151400
2023,2,1,0,1,0,0,0,0,136000
2024,1,1,100,0,1,0,0,0,92700
2024,2,1,100,1,0,0,0,0,206250
2025,2,1,100,1,0,0,0,0,106900
2025,1,1,0,1,0,0,0,0,102900
2021,1,1,0,1,0,0,0,0,93150
2025,2,1,100,0,0,0,0,0,247228
2025,2,1,0,1,0,0,0,0,110300
2025,1,1,0,0,0,0,0,1,207600
2023,1,1,100,1,0,0,0,0,63980
2025,2,1,100,1,0,0,0,0,270000
2023,2,1,0,0,1,0,0,0,264846
2024,2,1,0,1,0,0,0,0,35386
2024,1,1,0,0,1,0,0,0,154273
2024,2,1,0,1,0,0,0,0,153018
2025,1,1,0,1,0,0,0,0,385000
2024,2,1,0,0,1,0,0,0,245588
2022,2,1,0,1,0,0,0,0,247500
2024,2,1,100,0,1,0,0,0,56250
2024,2,1,0,0,0,0,1,0,156750
2024,2,1,100,1,0,0,0,0,84533
2025,2,1,100,0,1,0,0,0,256000
2025,2,1,0,1,0,0,0,0,220000
2024,2,1,100,1,0,0,0,0,150000
2025,2,1,0,0,0,0,0,1,101000
2024,1,1,0,0,0,0,0,1,77760
2025,1,1,0,1,0,0,0,0,176801
2024,0,1,0,0,0,0,0,0,196500
2023,2,1,100,0,1,0,0,0,154600
2024,1,1,100,0,0,0,1,0,245500
2024,2,1,0,1,0,0,0,0,175000
2024,1,1,0,0,0,0,0,1,73750
2024,0,1,0,0,0,0,1,0,140000
2025,1,1,0,0,0,0,0,1,189175
2024,2,1,100,1,0,0,0,0,304000
2024,2,1,0,0,1,0,0,0,151000
2024,2,1,0,0,1,0,0,0,351000
2024,2,1,0,1,0,0,0,0,252000
2025,3,1,100,0,0,0,0,1,125000
2023,1,1,0,1,0,0,0,0,104000
2024,2,1,0,0,1,0,0,0,115384
2025,1,1,0,0,0,0,1,0,385000
2025,1,2,0,0,0,0,0,1,43680
2024,0,1,0,0,0,0,0,0,192500
2022,2,1,100,0,0,0,1,0,150260
2025,2,1,0,0,0,0,0,0,199920
2023,2,2,0,1,0,0,0,0,212800
2025,2,1,0,0,0,0,0,1,179428
2024,2,1,0,1,0,0,0,0,144501
2024,2,1,0,0,1,0,0,0,187000
2025,2,1,100,0,0,0,0,0,92050
2024,1,1,0,0,0,0,0,1,112300
2024,2,1,100,1,0,0,0,0,127890
2025,1,1,0,0,0,0,0,0,110000
2023,2,1,0,1,0,0,0,0,260000
2024,2,1,0,0,0,0,1,0,252400
2024,2,1,100,0,0,0,0,0,110000
2024,1,1,100,0,1,0,0,0,79933
2024,1,1,0,0,0,0,1,0,350000
2024,1,1,0,0,0,0,1,0,160000
2025,0,1,0,0,0,0,0,1,40000
2024,1,1,0,0,1,0,0,0,126000
2024,1,1,0,0,0,0,1,0,107100
2023,1,1,100,0,1,0,0,0,120000
2025,0,1,0,0,0,0,0,1,34810
2024,2,1,0,1,0,0,0,0,118000
2024,1,1,0,1,0,0,0,0,174000
2022,1,1,50,0,1,0,0,0,25000
2024,1,1,100,0,0,0,0,1,65000
2024,1,1,0,1,0,0,0,0,201600
2024,2,1,100,0,1,0,0,0,134561
2025,0,1,0,0,1,0,0,0,92096
2024,0,1,0,0,0,0,0,0,126300
2022,1,1,100,0,1,0,0,0,90000
2025,2,1,0,0,0,0,1,0,163200
2025,1,1,0,0,0,0,1,0,158250
2025,1,1,100,1,0,0,0,0,100000
2025,2,1,0,0,1,0,0,0,156400
2025,1,1,100,0,0,0,0,1,95000
2025,0,1,0,0,0,0,0,0,181000
2025,2,1,0,0,0,0,0,0,102800
2024,1,1,0,1,0,0,0,0,96300
2024,2,1,0,0,1,0,0,0,180393
2024,1,1,0,0,1,0,0,0,56453
2025,1,1,0,1,0,0,0,0,228000
2024,1,1,0,0,1,0,0,0,170000
2024,2,1,0,0,1,0,0,0,174000
2023,2,1,0,0,1,0,0,0,205485
2024,2,1,100,1,0,0,0,0,142200
2023,2,1,0,1,0,0,0,0,221484
2025,2,1,100,0,0,0,1,0,108800
2024,1,1,0,1,0,0,0,0,166600
2025,2,1,0,1,0,0,0,0,119076
2024,0,1,0,0,1,0,0,0,37154
2025,0,1,0,1,0,0,0,0,66700
2023,2,1,0,1,0,0,0,0,119000
2025,2,1,0,1,0,0,0,0,250200
2025,0,1,0,0,0,0,0,0,52800
2024,2,1,0,1,0,0,0,0,337250
2025,2,1,0,1,0,0,0,0,122200
2024,2,1,0,1,0,0,0,0,310000
2025,2,1,100,1,0,0,0,0,255000
2025,1,1,0,0,0,0,1,0,129800
2023,1,1,0,1,0,0,0,0,165000
2025,2,1,0,1,0,0,0,0,134000
2025,2,1,0,0,1,0,0,0,173700
2023,0,1,0,1,0,0,0,0,90000
2025,2,1,0,1,0,0,0,0,195100
2024,1,1,0,0,1,0,0,0,93100
2025,2,1,0,1,0,0,0,0,117200
2024,1,1,0,0,0,0,1,0,59110
2024,2,1,0,0,0,0,0,1,89100
2025,0,1,0,0,0,0,0,0,115000
2024,0,1,0,0,0,0,0,0,50000
2024,0,1,0,0,0,0,0,0,55751
2024,2,1,0,0,1,0,0,0,203000
2022,2,1,100,1,0,0,0,0,227200
2024,2,1,0,1,0,0,0,0,202500
2024,1,1,0,1,0,0,0,0,145000
2024,2,1,0,1,0,0,0,0,114900
2024,2,1,0,0,0,0,0,1,131400
2024,1,1,0,1,0,0,0,0,46400
2025,1,1,0,1,0,0,0,0,137510
2023,0,1,0,0,1,0,0,0,113800
2024,2,1,0,1,0,0,0,0,200200
2024,2,1,100,0,1,0,0,0,202300
2024,2,1,0,0,0,0,0,1,176300
2025,2,1,100,1,0,0,0,0,181000
2024,0,1,0,0,0,0,0,0,113400
2024,2,1,100,0,0,0,1,0,212000
2024,0,1,0,0,0,0,0,0,101520
2024,2,1,0,0,1,0,0,0,95000
2024,2,1,0,0,0,0,0,1,169200
2025,2,1,0,1,0,0,0,0,98400
2025,1,1,0,0,0,0,0,0,122760
2024,2,1,0,1,0,0,0,0,123570
2024,1,1,0,1,0,0,0,0,84600
2025,2,1,0,1,0,0,0,0,220000
2024,1,1,100,1,0,0,0,0,246000
2024,0,1,0,0,1,0,0,0,80800
2025,1,1,0,0,0,0,1,0,166700
2025,2,1,0,0,0,0,1,0,200000
2025,1,1,0,0,0,0,0,0,163200
2025,2,1,0,0,0,0,0,0,85040
2024,2,1,0,1,0,0,0,0,72647
2024,2,1,100,1,0,0,0,0,225000
2024,1,1,0,1,0,0,0,0,248700
2023,1,1,0,0,1,0,0,0,200000
2025,0,1,0,0,0,0,0,0,44197
2024,2,1,0,0,0,0,0,0,87100
2024,0,1,0,0,0,0,0,0,93500
2024,1,1,100,1,0,0,0,0,119076
2025,2,1,0,1,0,0,0,0,175250
2025,0,1,0,0,0,0,0,0,66979
2024,1,1,0,0,0,0,1,0,81000
2024,2,1,0,0,1,0,0,0,176700
2024,0,1,0,0,0,0,0,0,137000
2025,3,1,0,1,0,0,0,0,168350
2024,0,1,0,0,0,0,0,0,85800
2024,1,1,0,0,0,0,0,0,36000
2025,2,1,0,0,0,0,1,0,113924
2025,1,1,0,1,0,0,0,0,73500
2024,1,1,0,1,0,0,0,0,136800
2024,2,1,0,1,0,0,0,0,106500
2024,1,1,0,0,0,0,1,0,61933
2024,2,1,0,1,0,0,0,0,137400
2024,0,1,0,0,1,0,0,0,82000
2025,2,1,0,1,0,0,0,0,273200
2024,0,1,0,0,0,0,0,0,146000
2024,2,1,0,0,1,0,0,0,212000
2025,2,1,0,0,0,0,0,0,82000
2025,2,1,100,1,0,0,0,0,117400
2024,0,1,0,0,0,0,0,0,76218
2023,2,1,100,1,0,0,0,0,61541
2024,2,1,100,1,0,0,0,0,314800
2025,3,1,0,0,1,0,0,0,110000
2025,1,1,0,0,0,0,0,1,60000
2024,2,1,100,1,0,0,0,0,211650
2025,1,1,0,0,0,0,1,0,150000
2025,1,1,0,1,0,0,0,0,216200
2025,2,1,0,0,0,0,0,1,86900
2024,2,1,0,1,0,0,0,0,234500
2025,0,1,100,0,0,0,0,0,16000
2025,2,1,0,0,0,0,1,0,175000
2024,0,1,0,0,0,0,0,0,47433
2024,2,1,0,0,1,0,0,0,182000
2025,1,1,0,0,0,0,0,0,95300
2024,2,1,0,0,0,0,0,0,76000
2024,1,1,0,1,0,0,0,0,184600
2025,2,1,0,1,0,0,0,0,158500
2024,2,1,0,0,0,0,1,0,96600
2025,1,1,0,0,0,0,0,1,55439
2025,2,1,100,0,0,0,0,0,116000
2025,1,1,0,0,1,0,0,0,168000
2024,0,1,0,0,1,0,0,0,45000
2024,0,1,0,0,1,0,0,0,51403
2023,1,1,100,1,0,0,0,0,32834
2025,2,1,0,1,0,0,0,0,336000
2024,1,1,0,1,0,0,0,0,93500
2024,1,1,0,1,0,0,0,0,168084
2025,2,1,100,0,0,0,0,0,31200
2024,2,1,0,1,0,0,0,0,118750
2025,2,1,100,1,0,0,0,0,297000
2025,1,1,0,1,0,0,0,0,161600
2024,0,1,0,0,1,0,0,0,144300
2025,2,1,100,1,0,0,0,0,48000
2024,1,1,0,1,0,0,0,0,166666
2024,1,1,0,0,1,0,0,0,341734
2025,2,1,0,0,0,0,1,0,177600
2024,2,1,0,1,0,0,0,0,265000
2025,1,1,0,1,0,0,0,0,216000
2024,1,1,0,0,0,0,1,0,212310
2024,2,1,0,1,0,0,0,0,93300
2025,2,1,100,1,0,0,0,0,31200
2025,2,1,0,0,1,0,0,0,204480
2024,2,1,100,1,0,0,0,0,220000
2024,2,1,100,1,0,0,0,0,200000
2024,2,1,0,1,0,0,0,0,233040
2024,2,1,0,1,0,0,0,0,110000
2024,1,1,0,1,0,0,0,0,139500
2025,0,1,0,0,0,0,0,0,90593
2025,2,1,100,1,0,0,0,0,211650
2025,0,1,0,0,0,0,0,0,99336
2025,1,1,0,0,0,0,0,1,60900
2024,2,1,0,0,0,0,1,0,210000
2025,2,1,100,0,0,0,1,0,268400
2024,0,1,0,0,1,0,0,0,237500
